latitude,longitude,area,hour,crime_category,risk_score,risk_label
12.910866406964582,77.53533646283526,Residential Area,10,Harassment,0.308762615370745,0
13.04972904682524,77.61604570643983,Downtown,8,Harassment,0.47671568116053686,1
12.963517359052224,77.68080699729092,Suburbs,20,Assault,0.6168890452780034,1
12.900026938600897,77.5640362334857,Park/Isolation Zone,3,Assault,0.9833228069756604,2
13.002225827847447,77.63405079520888,Suburbs,1,Assault,0.7642361818543125,2
12.909370381705521,77.53758071775968,Industrial Area,8,Safe,0.34903561760604496,0
12.95523391156418,77.62495907974375,Suburbs,21,Harassment,0.37579512952944416,1
13.041395297491142,77.5672900703635,Industrial Area,4,Assault,0.7917262023108781,2
12.912537924324374,77.54224165171759,Residential Area,3,Safe,0.41043611537552316,1
13.0678676984712,77.56263641014073,Industrial Area,22,Stalking,0.8038868382816343,2
12.900763984531716,77.53576821370156,Park/Isolation Zone,4,Stalking,0.7964858428640702,2
12.949364773840381,77.68038322156758,Downtown,23,Stalking,0.8299750392991574,2
13.048180811230415,77.57943737726343,Industrial Area,23,Harassment,0.8499060670347237,2
12.963254029945862,77.54905586099487,Suburbs,17,Safe,0.20798470911773237,0
12.920378477613204,77.58968156820319,Industrial Area,12,Safe,0.3165069199509511,0
12.972046783760085,77.5641072333613,Residential Area,4,Stalking,0.4858415146061897,1
12.954078657276906,77.64888385076267,Industrial Area,23,Theft,0.7969287683204607,2
13.068542380432111,77.6942439823771,Park/Isolation Zone,18,Stalking,0.7206018351714585,2
12.962669583517028,77.58760673133953,Industrial Area,22,Harassment,0.8232060606813018,2
13.0577864943552,77.67220667999445,Park/Isolation Zone,2,Stalking,0.9518414128822061,2
13.078374428962146,77.61317261471193,Suburbs,21,Stalking,0.5416095655885267,1
12.986763483915306,77.53144713301884,Residential Area,17,Safe,0.17036726280242,0
13.081988628770878,77.63812454841627,Downtown,5,Stalking,0.6363392572274829,1
12.975463610792639,77.60268689942517,Suburbs,5,Assault,0.6354527894394713,1
13.09281568329802,77.63012130465042,Suburbs,23,Assault,0.7546403676621135,2
12.917857904905114,77.67793748251434,Downtown,4,Theft,0.5626619782202213,1
13.037403853300649,77.58808691413121,Industrial Area,0,Harassment,0.8126644253754055,2
12.998762808091385,77.68023552464348,Industrial Area,7,Harassment,0.5269455223101713,1
12.97752976109113,77.65013380285633,Industrial Area,0,Safe,0.5983288205552084,1
13.02654237574972,77.5977209851756,Residential Area,20,Harassment,0.3789779419924088,1
13.040771418326866,77.6206444271316,Suburbs,5,Theft,0.40771075915365085,1
12.900872653930062,77.5651162265038,Park/Isolation Zone,19,Assault,0.8680880489381476,2
12.93339061774944,77.69671945994776,Downtown,13,Safe,0.24790666517418314,0
13.042609210126864,77.63347023261008,Suburbs,10,Assault,0.4717741809892642,1
13.03327708271564,77.50876937049932,Industrial Area,1,Theft,0.7438259768449322,2
13.093209501025735,77.56532438114961,Downtown,20,Safe,0.3864428718539165,1
13.052207558050156,77.6246628867518,Park/Isolation Zone,3,Stalking,0.9695543453893405,2
13.090154541546267,77.51126665555985,Suburbs,12,Harassment,0.41285199376712184,1
13.040508100306962,77.50477683826382,Suburbs,6,Theft,0.44398054746025667,1
12.95961044172789,77.59000484790556,Residential Area,5,Safe,0.22127165859273723,0
12.921072984450172,77.56653803593854,Suburbs,2,Assault,0.7612501201575795,2
13.056364772668987,77.58765972160664,Suburbs,8,Safe,0.10750248029410431,0
13.028829844295183,77.552538661976,Park/Isolation Zone,13,Stalking,0.633536035468845,1
12.90963720247866,77.53294354938859,Park/Isolation Zone,19,Theft,0.6594078497334959,2
12.972010093180195,77.63782867139606,Downtown,10,Safe,0.2807523433071399,0
13.091359963096856,77.60291422325356,Industrial Area,4,Theft,0.6894193293118958,2
13.000080229142041,77.54003084224988,Park/Isolation Zone,13,Theft,0.40783307969177407,1
12.98654582720394,77.563917885252,Downtown,18,Assault,0.7246865107706537,2
12.991539921031858,77.61836158153267,Suburbs,7,Harassment,0.34797076902274215,0
12.941776544801034,77.5144458696545,Downtown,6,Stalking,0.6477894243141888,1
12.97374143417296,77.52949060185324,Downtown,6,Safe,0.4296385773651523,1
12.973962651197436,77.51464912082147,Downtown,23,Harassment,0.7405099470577741,2
12.910471004037495,77.66246346654283,Downtown,22,Assault,0.9780084298082796,2
13.053513525703583,77.6504818466424,Park/Isolation Zone,2,Harassment,0.9080637578568933,2
12.983300886380777,77.65066258637586,Industrial Area,2,Theft,0.7649346820770674,2
13.064435977363285,77.64326506869521,Downtown,17,Theft,0.4837107485604234,1
13.07006960022398,77.63387708473398,Residential Area,12,Stalking,0.3654832306523195,1
12.942398810939732,77.59539838307563,Suburbs,0,Safe,0.40331181414718126,1
13.031470696434026,77.62845563270143,Suburbs,4,Safe,0.3235082625774941,0
12.994456360832597,77.50767231095759,Suburbs,3,Assault,0.6800395213502762,2
13.076031347584296,77.62429288453136,Suburbs,15,Stalking,0.3583924060056543,1
12.94314813583529,77.65557554110738,Suburbs,14,Safe,0.11765800104241865,0
13.03556264006201,77.60007167207688,Downtown,17,Theft,0.3888690659499874,1
13.021550424450544,77.57150266568544,Industrial Area,16,Stalking,0.5127242322680791,1
12.959060295514366,77.5554853469602,Residential Area,13,Harassment,0.29640488288489947,0
12.927320180730234,77.62856041003242,Park/Isolation Zone,13,Stalking,0.5244841499750121,1
13.030327952095455,77.63856023972599,Residential Area,18,Stalking,0.5776706387057571,1
13.047719491626466,77.6741935199725,Park/Isolation Zone,5,Safe,0.5801706957524686,1
12.96312546875267,77.5684668164922,Park/Isolation Zone,12,Assault,0.703665534189408,2
13.028966520804463,77.65395446147711,Residential Area,17,Assault,0.43445138069891875,1
12.9790261815223,77.61227116483786,Downtown,14,Safe,0.17614702688835246,0
13.042641376656523,77.67656729813562,Suburbs,22,Safe,0.36731089505006315,1
12.93984305497881,77.60556242165913,Downtown,6,Safe,0.47414477426337465,1
13.078043000527234,77.6035259656796,Suburbs,18,Assault,0.6004058799917765,1
12.957481919293116,77.61557541628818,Industrial Area,16,Safe,0.2743112682215498,0
12.97355719755123,77.64986307102849,Park/Isolation Zone,8,Harassment,0.5523255922437761,1
12.91161839041607,77.6929380957657,Residential Area,10,Harassment,0.27303041995011107,0
12.922302442464256,77.51471267084315,Industrial Area,4,Theft,0.5211729287926927,1
13.003172380542466,77.51068692047821,Suburbs,1,Harassment,0.5846780427339431,1
12.953518535345594,77.68751006748147,Downtown,14,Stalking,0.44774623602730723,1
13.067096045148439,77.60597512510364,Residential Area,23,Theft,0.5714004221587212,1
12.90293867773099,77.62298060291339,Park/Isolation Zone,11,Harassment,0.5964136978231553,1
12.975818809734387,77.59648472031894,Industrial Area,9,Stalking,0.5143961942842008,1
12.967469109353818,77.51873149052149,Park/Isolation Zone,9,Harassment,0.5597332077884883,1
12.903865526183521,77.65361787568374,Suburbs,19,Stalking,0.4992194780817534,1
12.924873679800102,77.64944492901772,Park/Isolation Zone,10,Safe,0.3131505607575781,0
12.982728534983726,77.56234066429856,Downtown,9,Stalking,0.38611923466447,1
12.99857291688949,77.56124784904569,Industrial Area,6,Safe,0.3987683297343247,1
12.980857949450973,77.6675682761811,Industrial Area,13,Stalking,0.5111949929502968,1
13.006187535682418,77.51447145154826,Downtown,12,Stalking,0.5071649153139746,1
13.019026334981136,77.67622102967131,Park/Isolation Zone,4,Harassment,0.7121595121338745,2
12.901984764225567,77.55133233797919,Downtown,18,Stalking,0.712076927491091,2
12.9928190318907,77.6185969495511,Residential Area,9,Harassment,0.24833100449785556,0
13.092699848177517,77.68719883580036,Downtown,7,Stalking,0.4590078790773594,1
13.00380645602591,77.63562450030733,Park/Isolation Zone,17,Assault,0.6677596113878095,2
13.03550845349179,77.5828859624934,Downtown,0,Theft,0.6904757684119567,2
12.962372771583377,77.63790684178109,Suburbs,4,Harassment,0.4609781618583541,1
13.054798275630553,77.56879592726328,Downtown,10,Harassment,0.4715086369989321,1
13.054584296375223,77.55545168326984,Downtown,19,Safe,0.30588347125253545,0
13.004259209530828,77.69933665558693,Park/Isolation Zone,10,Assault,0.7597499144618753,2
13.095202764655843,77.65015804623596,Residential Area,15,Safe,0.12347747762138989,0
12.92511004295253,77.62894399547636,Residential Area,9,Assault,0.4941356530580419,1
12.903389532977917,77.57105792864387,Park/Isolation Zone,14,Assault,0.5805553463526846,1
13.054031642351418,77.50983216583101,Park/Isolation Zone,6,Stalking,0.7915948874301724,2
13.061431107472977,77.50621137520703,Park/Isolation Zone,14,Safe,0.3002467561113099,0
12.924041445824116,77.61083625108976,Suburbs,15,Theft,0.22746381384368602,0
12.95311656659172,77.6524065442078,Industrial Area,5,Assault,0.8717002914716157,2
12.903510472673327,77.60747583808877,Downtown,10,Assault,0.6328797626813412,1
12.958661722156114,77.66815701438783,Park/Isolation Zone,16,Harassment,0.5161655844128077,1
13.054628374783734,77.50668530661865,Park/Isolation Zone,14,Stalking,0.639809553075678,1
13.003592105542516,77.57335041528519,Park/Isolation Zone,15,Theft,0.518040256303604,1
12.969619118633657,77.54741407823484,Residential Area,23,Assault,0.729632030209786,2
12.974347858981266,77.58945459363143,Park/Isolation Zone,1,Harassment,0.873789404564481,2
12.900270725143095,77.51447527863883,Downtown,3,Safe,0.5310913352720795,1
12.959960105513048,77.69082632831422,Park/Isolation Zone,18,Assault,0.8693460040881398,2
13.029291748327585,77.54465108021387,Downtown,5,Harassment,0.618708714229113,1
13.09483888876327,77.68446155509672,Suburbs,17,Safe,0.12517168129853767,0
13.06941216539678,77.58517863100734,Industrial Area,20,Stalking,0.7962168093609697,2
12.904718992929107,77.69710482665104,Residential Area,10,Safe,0.14726290579602605,0
13.079712120934968,77.61081167669204,Downtown,8,Assault,0.6499989999745442,1
13.056639682659725,77.68616657283516,Suburbs,2,Theft,0.523654821241722,1
13.056075224714196,77.50106979773885,Industrial Area,1,Safe,0.5241307065678766,1
12.991599151800715,77.64964776123618,Industrial Area,17,Theft,0.4406154433741257,1
12.9796010585909,77.68061013062051,Industrial Area,14,Theft,0.42568097625371504,1
12.96058314576664,77.52794411339579,Downtown,21,Safe,0.4299805448432934,1
12.913138971790874,77.51922517034643,Suburbs,17,Stalking,0.34011712802820193,0
12.94564707269874,77.5849145214372,Park/Isolation Zone,18,Safe,0.5663112073439425,1
12.949320726995605,77.68673578122659,Suburbs,14,Harassment,0.21304136223110814,0
12.99681541394204,77.60847731203809,Suburbs,16,Theft,0.23603295747223477,0
13.04948888131934,77.60549129274435,Suburbs,17,Assault,0.46863961383891556,1
12.99476196567959,77.52822522365986,Downtown,17,Theft,0.3512224268194314,1
12.911568889889432,77.50015790221865,Downtown,10,Assault,0.6452529957230658,1
13.09155796019764,77.6620280181491,Downtown,17,Harassment,0.49361850096845744,1
13.088544863818822,77.51751491259725,Suburbs,22,Harassment,0.5784379518360452,1
13.057037908629681,77.62676996374707,Downtown,2,Harassment,0.8824445007595133,2
13.098265580312844,77.68292329090303,Industrial Area,12,Safe,0.24410960872357998,0
13.008896466560053,77.54173038263168,Downtown,13,Theft,0.33268078765586223,0
13.092553670050641,77.63305456724738,Residential Area,3,Assault,0.7262882983662643,2
12.91512100812335,77.5157397153415,Downtown,17,Harassment,0.4595145929006814,1
12.973136149652275,77.62075102876753,Downtown,4,Harassment,0.5193377421921118,1
12.945076253601353,77.53278634419064,Downtown,13,Assault,0.6309626960115939,1
12.939166616826855,77.64719071210304,Downtown,11,Theft,0.5230146758925436,1
12.928160589778535,77.56024625895878,Residential Area,6,Theft,0.33034944906583835,0
13.024482728313199,77.59267820176093,Park/Isolation Zone,11,Assault,0.7098208422375035,2
13.05626437114946,77.61988610840552,Downtown,7,Stalking,0.5478976278200096,1
13.015659679884072,77.53425468213325,Industrial Area,20,Theft,0.6382840957094014,1
12.929392541917641,77.64832756372353,Residential Area,20,Assault,0.7079202910139002,2
13.062224753986694,77.56052806812737,Park/Isolation Zone,2,Assault,0.97653121062467,2
13.027190941432746,77.63247437198255,Downtown,21,Harassment,0.6992992354882064,2
12.977633141225398,77.53165661013988,Park/Isolation Zone,0,Assault,0.9969868359708068,2
13.034826059107212,77.63762353184127,Industrial Area,2,Safe,0.5744890163064116,1
12.951980995848567,77.52563761456209,Residential Area,10,Harassment,0.39395676157157017,1
12.969038441698842,77.585071299254,Residential Area,17,Harassment,0.2816141735309395,0
13.083497168626398,77.54944121474777,Park/Isolation Zone,6,Theft,0.7035577586055834,2
12.958100901134284,77.64967504988564,Downtown,8,Stalking,0.4753664208215451,1
12.993997653631588,77.55240700090138,Suburbs,3,Theft,0.48629741858556647,1
13.078028227479203,77.67634346127909,Residential Area,22,Safe,0.3364374465365106,0
13.041544270053505,77.67836404228133,Suburbs,23,Harassment,0.635280542653584,1
12.912440645232941,77.53928826304455,Residential Area,9,Harassment,0.24680367976697457,0
12.929460608855795,77.62276918900154,Downtown,17,Assault,0.5894956396212753,1
12.901568318154384,77.51754352834399,Downtown,22,Stalking,0.7675221209863718,2
13.026184358045832,77.57830741992032,Residential Area,15,Stalking,0.3060599898405592,0
12.989534685082084,77.64266434590026,Park/Isolation Zone,11,Assault,0.6621567361248838,2
12.926854970180456,77.63188464936998,Downtown,18,Safe,0.410363350477195,1
13.091586824211353,77.62494013388132,Downtown,23,Stalking,0.6511039214928845,2
13.005931944789124,77.55650817273249,Industrial Area,21,Harassment,0.6922039126240451,2
12.948378658822579,77.57560498988688,Downtown,2,Safe,0.48525307877251156,1
13.000120714230942,77.52058922894005,Industrial Area,7,Theft,0.39162912820858853,1
13.035924066547022,77.64380456408672,Downtown,18,Theft,0.4777997321624992,1
12.915247843594713,77.60077775935825,Downtown,8,Safe,0.26345852305711237,0
12.954940763009578,77.64175312646913,Park/Isolation Zone,18,Harassment,0.77319503738112,2
13.061393098176799,77.54978870495937,Park/Isolation Zone,16,Theft,0.4932179334092421,1
12.991932974080532,77.56488764572701,Downtown,12,Harassment,0.47184426623177106,1
13.00931542840646,77.56684306745203,Residential Area,1,Assault,0.7769422281408838,2
12.986563200441894,77.50514848194945,Residential Area,3,Stalking,0.6870598504636127,2
12.908779988528602,77.56820957456613,Downtown,10,Safe,0.1998213392338055,0
12.933149955964032,77.66066091470361,Residential Area,1,Stalking,0.7296728359779973,2
12.989108327748378,77.67945969914994,Downtown,3,Assault,0.8833018937373064,2
12.941837093081586,77.60364366312719,Park/Isolation Zone,3,Theft,0.8140529920430568,2
12.909995805731937,77.59110033904385,Suburbs,19,Harassment,0.442501255187592,1
13.068729932810365,77.50616492373987,Industrial Area,0,Harassment,0.7777261197562125,2
13.096238505832822,77.67584086751708,Residential Area,10,Assault,0.49697841438473306,1
13.058628574799348,77.50260204268517,Residential Area,22,Safe,0.4317555386650577,1
13.070756984340933,77.68895001604204,Park/Isolation Zone,1,Stalking,0.7906913817921739,2
12.94839542606341,77.59784324973762,Residential Area,18,Theft,0.42095787284479597,1
13.09212539510264,77.56838689871495,Downtown,7,Safe,0.3548812308188243,1
12.939385140890685,77.68484368696853,Downtown,22,Assault,0.90928677893226,2
13.090285962072366,77.50487819862202,Suburbs,19,Assault,0.5744587309486826,1
13.09896385879319,77.61628497897382,Suburbs,3,Harassment,0.5808271989089455,1
13.042344561149209,77.60978650489987,Suburbs,15,Theft,0.22190374543736718,0
13.096228746358364,77.54386408024227,Downtown,14,Safe,0.19254880784633432,0
13.013907955913421,77.58577748627005,Suburbs,4,Harassment,0.44076606762867154,1
12.951908356635219,77.63045280118875,Suburbs,4,Theft,0.3905390003488094,1
12.987399177133124,77.64542623937639,Downtown,14,Stalking,0.530008149231257,1
13.018712187075757,77.50014337174132,Park/Isolation Zone,22,Stalking,0.8738755473413578,2
12.914616312405403,77.68737068601821,Residential Area,16,Harassment,0.40054628297215633,1
13.02446865292345,77.53290507447856,Industrial Area,2,Safe,0.5531647216349468,1
13.096235567352458,77.54671608684447,Downtown,17,Theft,0.4073630473843987,1
12.938021529956746,77.55269468913878,Downtown,10,Stalking,0.462621361176813,1
13.058519023257677,77.50756402731041,Industrial Area,5,Stalking,0.6730666462525617,2
13.081579758755923,77.52461042471806,Industrial Area,11,Safe,0.286027007978696,0
13.088740318564044,77.69726998458883,Suburbs,21,Harassment,0.46019066146614407,1
13.09202712088109,77.56304334747546,Industrial Area,16,Assault,0.690145110084151,2
13.004291927744294,77.52306021806781,Residential Area,13,Theft,0.22671768294713127,0
13.0954615815983,77.52139825223493,Residential Area,5,Stalking,0.42515873012095456,1
13.051462041426888,77.643891993534,Residential Area,9,Assault,0.5184818486147734,1
12.932334287247393,77.67091373280653,Residential Area,15,Safe,0.051142887227190605,0
12.995380021293593,77.5513904599017,Residential Area,17,Harassment,0.2876754745406912,0
13.0436662350744,77.50418190246705,Suburbs,19,Theft,0.40275721317935903,1
12.949468063163817,77.54461800368907,Downtown,5,Safe,0.3948900621688154,1
13.028123036709777,77.51130313815935,Industrial Area,18,Harassment,0.5794036513492954,1
13.033320095809323,77.52067898732601,Downtown,2,Safe,0.5931026117500218,1
12.932539948761713,77.58630162396953,Industrial Area,11,Stalking,0.4090871743918689,1
13.013017062490551,77.54598367417233,Suburbs,15,Stalking,0.39898950956197504,1
13.05432538219572,77.60318917570508,Suburbs,2,Assault,0.8078184455664594,2
12.999779132907188,77.55069875065143,Park/Isolation Zone,15,Safe,0.395160021023259,1
12.902420623355221,77.68810746022059,Park/Isolation Zone,3,Stalking,0.8847880614284598,2
12.901807693815858,77.68118879358525,Suburbs,19,Harassment,0.45647041843828634,1
12.971405868794003,77.6133612210021,Suburbs,12,Assault,0.4165363546930742,1
13.085238813686356,77.57088479839747,Industrial Area,3,Theft,0.753433501296263,2
12.945735355920721,77.57622937640694,Suburbs,3,Safe,0.43145783396042886,1
13.026872737774337,77.5823704566289,Downtown,6,Stalking,0.5952480222131243,1
12.944415174138664,77.645515864427,Industrial Area,20,Harassment,0.6432856134444908,1
12.96433399793191,77.59032779910378,Suburbs,11,Safe,0.0761400624029518,0
13.069608417920296,77.67134598930119,Industrial Area,1,Harassment,0.8586433660163579,2
13.045772288453989,77.68881895718607,Industrial Area,15,Assault,0.602947326905591,1
12.919079855462643,77.5671892306758,Residential Area,6,Stalking,0.5313078536049294,1
12.985740404197287,77.61213889627514,Park/Isolation Zone,18,Stalking,0.7473618257543133,2
12.905833952729052,77.51901130736651,Industrial Area,10,Assault,0.6437869281272856,1
12.996178029320602,77.54009380955327,Industrial Area,0,Harassment,0.8328039698153277,2
13.032486802340214,77.58269315334203,Residential Area,8,Safe,0.0808006205950844,0
12.92370052471963,77.54124054318035,Suburbs,4,Harassment,0.4551635194396318,1
12.957776987781834,77.67531209815775,Industrial Area,16,Safe,0.35555519496616644,1
12.979567325100431,77.53165725121183,Residential Area,0,Assault,0.7111514634018351,2
13.08390620493121,77.59113216431062,Downtown,16,Theft,0.4135487949903765,1
13.098651003084592,77.62113984809197,Residential Area,11,Safe,0.14406741676215,0
12.908982259799123,77.63837278163217,Park/Isolation Zone,12,Stalking,0.6233469026281562,1
13.052201584699079,77.5766138739453,Park/Isolation Zone,23,Stalking,0.9640591778247587,2
12.974344813280469,77.67381981374494,Suburbs,10,Stalking,0.3440078958362752,0
12.978491637245897,77.61366383021559,Suburbs,12,Harassment,0.33357153816130786,0
13.050852994669404,77.5879015560895,Park/Isolation Zone,12,Harassment,0.6051357245139651,1
13.083685286429082,77.5134481268104,Park/Isolation Zone,5,Harassment,0.6154206871902118,1
13.090185718900509,77.59293789368904,Industrial Area,21,Stalking,0.6796610331194989,2
13.015424517207665,77.66414716816315,Park/Isolation Zone,5,Safe,0.5189533948252223,1
12.9714242318601,77.62290820364427,Suburbs,19,Stalking,0.546029878708804,1
13.057509817171756,77.66643249074582,Park/Isolation Zone,20,Safe,0.5121770412606549,1
12.95020027665246,77.59880233411987,Suburbs,9,Harassment,0.36983216937795726,1
13.012814805766704,77.5236923410189,Downtown,18,Theft,0.5232914329326116,1
12.971715692304974,77.50272796916718,Park/Isolation Zone,2,Harassment,0.7882561261168399,2
13.031326214741576,77.56064390934372,Suburbs,6,Assault,0.639734352360372,1
12.948079782578702,77.63959809429956,Residential Area,4,Safe,0.2443500683804134,0
12.938318589146965,77.65805198078834,Industrial Area,7,Theft,0.40811067546108376,1
13.083647817335088,77.55915056692406,Suburbs,4,Harassment,0.5354208890540659,1
12.920360736589908,77.59913078417665,Park/Isolation Zone,11,Theft,0.537344153433312,1
13.001191581546987,77.58422378088682,Park/Isolation Zone,3,Stalking,0.9325574155652658,2
12.944170556592603,77.58210455687029,Downtown,18,Safe,0.47966382528371776,1
12.907785992665135,77.54626974264004,Residential Area,17,Assault,0.430645648332781,1
12.907203763658286,77.5272742210059,Suburbs,2,Stalking,0.7206724367808237,2
12.935044354421166,77.53933771164624,Residential Area,6,Theft,0.4209255423394429,1
13.0733540709012,77.51106647743266,Downtown,7,Harassment,0.4205176579051394,1
12.956495748795405,77.53962614836472,Industrial Area,14,Safe,0.2996503874748069,0
13.090091834115059,77.50184017952508,Residential Area,20,Assault,0.6093292237239663,1
13.016324458597838,77.6254516801272,Downtown,16,Harassment,0.5056358111511579,1
12.987322837953753,77.56327508147754,Suburbs,18,Assault,0.5324994350636731,1
13.01601776693389,77.69462894228539,Industrial Area,3,Safe,0.5125765666267746,1
13.003339677045254,77.53874341015526,Park/Isolation Zone,15,Theft,0.46062192018328585,1
13.051755250751464,77.56916571406192,Downtown,12,Assault,0.5966132183143467,1
12.95649921319457,77.5715682317283,Park/Isolation Zone,11,Safe,0.38572163872263965,1
12.97061007832006,77.5016902992125,Industrial Area,3,Assault,0.9271083174922118,2
13.078818860506649,77.66784159060789,Downtown,11,Harassment,0.47085723297985665,1
13.08929130263008,77.50639889202887,Downtown,16,Assault,0.6801568965913389,2
13.078511645497295,77.68803596694585,Industrial Area,8,Harassment,0.4150365459524687,1
12.983889598791462,77.67841487021873,Suburbs,11,Harassment,0.29319803436919606,0
13.056073100601376,77.60710438321719,Downtown,14,Safe,0.37097331184864585,1
12.99526714666022,77.60871911498226,Industrial Area,19,Stalking,0.6644640364756095,2
12.999507970429221,77.63075558459123,Residential Area,1,Assault,0.7091556803275141,2
12.940936021811456,77.57741000238698,Park/Isolation Zone,8,Theft,0.5260530878158801,1
13.018226060651703,77.62944445667958,Downtown,13,Harassment,0.42351190433745983,1
12.93722717955067,77.5089536777377,Residential Area,3,Stalking,0.7037892433676676,2
12.966312939813438,77.51080952546995,Downtown,3,Harassment,0.87375424528142,2
13.071006040323986,77.59144608392391,Suburbs,5,Stalking,0.5037366590269998,1
12.941415161842171,77.60992446022121,Industrial Area,23,Stalking,0.986885023412027,2
12.914231657034687,77.67756352806717,Downtown,4,Theft,0.5273531832899582,1
12.913801518522563,77.52093212678157,Industrial Area,23,Stalking,0.8416184617549228,2
13.088156904100622,77.66452958543879,Downtown,16,Theft,0.3520074761605479,1
13.001384087592367,77.54200946745841,Suburbs,12,Safe,0.07749383970816229,0
12.981882414363405,77.57881672970201,Suburbs,19,Harassment,0.43806486367491054,1
13.062175716201583,77.56332048696548,Residential Area,16,Theft,0.2706993413479566,0
13.067165185582104,77.58003105457308,Suburbs,18,Harassment,0.38769647179804617,1
12.96643820662312,77.53009909961452,Industrial Area,22,Assault,0.9241229159936601,2
13.03872361149476,77.60071401488071,Suburbs,0,Safe,0.37539044921902853,1
13.054224563170377,77.66032851796628,Downtown,20,Assault,0.7946772445486108,2
13.030930137373192,77.58830680207578,Suburbs,16,Assault,0.45583223011528196,1
12.93031901496002,77.59812271517964,Industrial Area,21,Stalking,0.7058412069695896,2
13.075176616703411,77.66975351705626,Downtown,2,Stalking,0.804162824048921,2
13.007818910547202,77.64121162292761,Residential Area,13,Assault,0.3627692395759753,1
12.956494485274002,77.59809088170395,Residential Area,11,Stalking,0.4303640593220145,1
12.98504563708754,77.55153912963783,Residential Area,14,Harassment,0.2537530793694664,0
12.907514218079783,77.67698534936899,Downtown,5,Stalking,0.6945037934760074,2
12.925573360244483,77.61540408033811,Residential Area,19,Assault,0.5887413943443772,1
13.053109350103172,77.54422952202214,Suburbs,21,Stalking,0.469427436637851,1
12.900002326951073,77.5538239505276,Downtown,1,Stalking,0.8521851757656855,2
12.983313165696458,77.66062661778726,Downtown,3,Theft,0.6403159837010447,1
13.004502036217117,77.50882911241749,Downtown,12,Theft,0.34454634637381765,0
12.910926884000196,77.69841843740576,Park/Isolation Zone,12,Assault,0.707873809078423,2
13.094615632594467,77.52607033594296,Industrial Area,22,Harassment,0.809362369080939,2
12.945225066249934,77.6592137050794,Park/Isolation Zone,21,Safe,0.5409750408718266,1
12.960839743927256,77.57895506335434,Park/Isolation Zone,22,Safe,0.6858279406690556,2
12.960788502451006,77.59844323665749,Park/Isolation Zone,16,Assault,0.6965322400447922,2
12.94608333242347,77.67613011549292,Industrial Area,5,Harassment,0.6552233254915156,2
12.900294764417263,77.58258223791785,Park/Isolation Zone,10,Harassment,0.5427366201259187,1
13.0458689588176,77.60749875073465,Residential Area,18,Harassment,0.52089210970661,1
13.093369099959856,77.50985993248183,Downtown,15,Theft,0.350897384482982,1
12.94485869665701,77.5004694947735,Downtown,7,Assault,0.6015822900926784,1
13.032609438360684,77.54895997460035,Suburbs,0,Safe,0.4384762310199335,1
13.048379265391743,77.63611661858376,Residential Area,9,Harassment,0.35549850161421764,1
13.069685075818105,77.52425297867183,Industrial Area,1,Assault,0.9166133632609808,2
12.984525839402721,77.5227523917609,Downtown,18,Safe,0.3514736974544648,1
12.960586181128086,77.58219212160718,Park/Isolation Zone,13,Theft,0.43792782407684544,1
12.965059026804607,77.62956740772165,Suburbs,2,Stalking,0.6328522477037564,1
13.042524266619703,77.64241439844959,Suburbs,22,Safe,0.4127090262089138,1
13.063355893301127,77.53569013481967,Downtown,23,Safe,0.5263909771958069,1
12.936322793551321,77.51591762947442,Residential Area,8,Safe,0.13496009167744213,0
12.974188201631554,77.68807940678911,Suburbs,22,Stalking,0.6467221449642025,1
13.08038803934983,77.55213327651242,Downtown,7,Harassment,0.48047514061194835,1
13.061338703938947,77.67066929952175,Residential Area,10,Stalking,0.3573589124243288,1
13.096971680552494,77.67269829009257,Downtown,14,Safe,0.16573716111591053,0
13.050849651936415,77.65450451835251,Downtown,5,Theft,0.49250765213822356,1
12.978639040205584,77.53376672133051,Residential Area,1,Safe,0.45785565742102763,1
13.018127566798928,77.66436029185084,Residential Area,0,Theft,0.5031527142343727,1
13.032202850849464,77.65385011184831,Residential Area,2,Assault,0.7925971010775079,2
12.915691163263425,77.61934459802124,Downtown,22,Theft,0.7063122062461236,2
13.008899391820773,77.56744040703379,Suburbs,17,Safe,0.050772581936920136,0
13.041864165694522,77.55250172085331,Industrial Area,13,Stalking,0.5874822511665949,1
12.933464260800212,77.52437784241607,Industrial Area,16,Safe,0.27611628272763444,0
13.056126343485111,77.60195141338018,Downtown,1,Safe,0.5575781111257215,1
13.016754556102823,77.61705217510197,Downtown,18,Assault,0.7395072774844654,2
13.090444357139518,77.57186779810316,Suburbs,21,Harassment,0.3147901676561954,0
12.908484459641379,77.59507181353618,Residential Area,8,Safe,0.1336876774223078,0
12.953065227511093,77.57270289147385,Downtown,7,Assault,0.6383590700899432,1
13.020310775859965,77.62820121146414,Park/Isolation Zone,9,Stalking,0.5752965079002038,1
12.959311982441186,77.68025184155931,Residential Area,8,Assault,0.48211800828486284,1
13.042884832814249,77.53278405240938,Downtown,7,Assault,0.556412350715903,1
13.051801056504386,77.57628176198062,Park/Isolation Zone,6,Theft,0.607431936332935,1
12.920503192813294,77.52817372079018,Suburbs,21,Harassment,0.4619805862323136,1
13.002770892841353,77.62498875408157,Park/Isolation Zone,23,Harassment,0.8151928274868868,2
13.001778111118211,77.64577410189771,Downtown,5,Stalking,0.6435410807765117,1
12.973856154043109,77.6863825465195,Industrial Area,1,Assault,0.9030493550087476,2
